name,addr,phone,x,y,NAVER_addr
이손힐링안마원,"경기도 안성시 중앙로 366, 크리스탈빌딩 1동 10층 1003호 (석정동)",,127.2674027,37.0077855,경기도 안성시 중앙로 366 크리스탈빌딩
장봉민건강지압안마원,"경기도 하남시 미사강변동로 73, 미사강변 노블레스 3층 313호 (망월동)",699-3700,127.1930378,37.5615554,경기도 하남시 미사강변동로 73 미사강변 노블레스
뉴에이스안마시술소,경기도 안성시 중앙로 366 (석정동),,127.2674027,37.0077855,경기도 안성시 중앙로 366 크리스탈빌딩
궁안마시술소,경기도 평택시 포승읍 여술1길 80,031-684-9082,126.8433125,36.9895091,경기도 평택시 포승읍 여술1길 80
델타안마시술소,"경기도 구리시 체육관로171번길 7, 4,5층 (교문동)",,127.1356253,37.5997935,경기도 구리시 체육관로171번길 7 금성빌딩
청춘生안마,"대전광역시 유성구 온천서로 22-9, 1층 103호 (봉명동, 유성온천훼미리타운)",042-862-3933,127.3405026,36.3564104,대전광역시 유성구 온천서로 22-9 유성온천훼미리타운
핑크안마시술소,"충청북도 청주시 상당구 월평로184번길 62 (용암동,4층,5층)",288-5412,127.5023420,36.6087594,충청북도 청주시 상당구 월평로184번길 62
영광지압힐링안마원,"서울특별시 서대문구 북아현로 26-10, 1층 (북아현동)",365-1135,126.9569759,37.5598379,서울특별시 서대문구 북아현로 26-10
가자청양보건안마원,충청남도 청양군 청양읍 중앙로열길 3-1,943-6963,126.8036784,36.4519903,충청남도 청양군 청양읍 중앙로열길 3-1
엄지안마원,경기도 가평군 가평읍 오리나무길 15-1 (주연테크),031-581-1271,127.5142831,37.8260887,경기도 가평군 가평읍 오리나무길 15-1 주연테크
동방수기요법안마원,부산광역시 동래구 아시아드대로 157 (사직동),502-5050,129.0649590,35.1984834,부산광역시 동래구 아시아드대로 157
가장조은안마원,"인천광역시 연수구 청능대로 109, 803호 (연수동, 탑피온)",032-813-3652,126.6767228,37.4129945,인천광역시 연수구 청능대로 109 탑피온
에이스안마시술소,대구광역시 달서구 와룡로 98 (본리동),526-8424,128.5374261,35.8414197,대구광역시 달서구 와룡로 98
참손길지압힐링센터,"경기도 수원시 영통구 대학3로4번길 2, 광교 파인렉스2 303호 (이의동)",031-212-7554,127.0431220,37.2995801,경기도 수원시 영통구 대학3로4번길 2 광교 파인렉스2
백선생지압안마원,"경상남도 진주시 남강로 481, 1층 (신안동)",,128.0729863,35.1812026,경상남도 진주시 남강로 481 한주파크맨션
참손길지압힐링센터안마원,"경기도 부천시 부천로 50-1, 오성빌딩 2층 (심곡동)",032-664-7582,126.7840903,37.4886805,경기도 부천시 부천로 50-1 오성빌딩
건강한미안마지압원,부산광역시 연제구 과정로 82 (연산동),051-751-4976,129.1073971,35.1785814,부산광역시 연제구 과정로 82
추카추카안마시술소,경기도 하남시 신장로136번길 7 (덕풍동),031-795-6019,127.2032801,37.5389600,경기도 하남시 신장로136번길 7
귀빈안마시술소,"경기도 용인시 기흥구 중부대로 359, 2층,3층,4층 (신갈동)",031-274-2452,127.1069050,37.2717089,경기도 용인시 기흥구 중부대로 359
예쁘제경락경혈지압안마원,"경기도 수원시 장안구 파장로54번길 6, 1층 (파장동)",031-246-8690,126.9951274,37.3058828,경기도 수원시 장안구 파장로54번길 6
하트안마시술소,경기도 용인시 처인구 백옥대로1362번길 1 (유방동),031-333-6430,127.2128711,37.2567521,경기도 용인시 처인구 백옥대로1362번길 1 타이어프로 용인ic점
건강드림안마원,"인천광역시 동구 화수로 3-5, 2층 (송현동)",,126.6362083,37.4799890,인천광역시 동구 화수로 3-5
영지압원,"부산광역시 서구 천마로 145-1, 1층 (남부민동)",,129.0232022,35.0887932,부산광역시 서구 천마로 145-1
블루문타임안마시술소,"서울특별시 강남구 언주로86길 27, 1층일부, 2~5층 (역삼동)",553-7156,127.0453939,37.5025539,서울특별시 강남구 언주로86길 27
안산포인트안마원,"경기도 안산시 단원구 광덕3로 145-5, 동일프라자 206호 (고잔동)",,126.8286519,37.3131452,경기도 안산시 단원구 광덕3로 145-5 동일프라자
서해안마시술소,경기도 평택시 포승읍 서동대로 792,031-682-0335,126.8556835,36.9611752,경기도 평택시 포승읍 서동대로 792 항만빌딩
태양안마시술소,"경기도 안산시 상록구 용신로 383, 삼우프라자 6층 (본오동)",,126.8647448,37.3019457,경기도 안산시 상록구 용신로 383 삼우프라자
한사랑안마원,"충청남도 보령시 원동1길 30-9, 2층 (대천동)",,126.5967164,36.3508601,충청남도 보령시 원동1길 30-9
대진안마원,"대구광역시 달서구 상원로 22-10, 2층 (상인동)",053-637-2755,128.5370114,35.8117574,대구광역시 달서구 상원로 22-10
성모지압안마원,"대구광역시 달서구 월배로 322, PK빌딩 5층 (송현동)",053-631-2020,128.5463116,35.8241103,대구광역시 달서구 월배로 322
명가정통지압안마원,"부산광역시 부산진구 동평로 350, 양정현대프라자 5층 507호 (양정동)",051-633-2551,129.0632545,35.1745373,부산광역시 부산진구 동평로 350 양정현대프라자
진안마원,"대구광역시 달서구 월배로80길 66, 1층 (송현동)",053-941-1906,128.5537806,35.8279946,대구광역시 달서구 월배로80길 66
드라마안마시술소,"서울특별시 영등포구 여의대방로65길 12, 4,5층 (여의도동)",02-761-1566,126.9300434,37.5196304,서울특별시 영등포구 여의대방로65길 12 에리트빌딩
실로암안마지압원,경상남도 창원시 진해구 용재로 11-1 (용원동),,128.8112832,35.1023416,경상남도 창원시 진해구 용재로 11-1
건암물리지압원,"경상남도 창원시 진해구 동진로 56-4, 1층 (석동)",055-547-3987,128.7015034,35.1519863,경상남도 창원시 진해구 동진로 56-4
설탕안마시술소,"경상남도 창원시 성산구 마디미로21번길 4 (상남동, 아이죤빌딩6,7층)",284-8374,128.6848765,35.2220009,경상남도 창원시 성산구 마디미로21번길 4 아이존상가
단양보건안마센터,충청북도 단양군 단양읍 도전4길 20,043-422-0123,128.3695787,36.9815181,충청북도 단양군 단양읍 도전4길 20
아우라안마시술소,"울산광역시 남구 번영로124번길 13, 2~5층 (달동)",227-7072,129.3300653,35.5369206,울산광역시 남구 번영로124번길 13
이곳생명샘 지압안마원,"경상남도 양산시 북안남3길 23, 1층 (북부동)",,129.0376645,35.3460222,경상남도 양산시 북안남3길 23
약손건강안마원,경상남도 양산시 동면 금오4길 66,372-1080,129.0274564,35.3133355,경상남도 양산시 동면 금오4길 66
미성안마시술소,"서울특별시 강서구 강서로 454, 7층 (등촌동)",02-2628-7544,126.8409907,37.5658952,서울특별시 강서구 강서로 454 웅진프라자
태안지압안마원,"충청남도 태안군 태안읍 군청로 26, 2층",041-672-8852,126.3003526,36.7481237,충청남도 태안군 태안읍 군청로 26
피로타파안마원,"경기도 고양시 일산동구 중앙로 1192, 4층 1호 (마두동)",031-932-8875,126.7775150,37.6532373,경기도 고양시 일산동구 중앙로 1192
서현국가공인안마센터안마원,"경기도 성남시 분당구 불정로376번길 7, 건일빌딩 3층 303호 (서현동)",031-704-8885,127.1370505,37.3737399,경기도 성남시 분당구 불정로376번길 7 건일빌딩
전곡시술원,경기도 연천군 전곡읍 전곡로 106,031-832-2835,127.0712533,38.0221382,경기도 연천군 전곡읍 전곡로 106
로뎀지압마사지안마원,"경기도 안산시 단원구 고잔2길 16, 에머랄드빌딩 506,507호 (고잔동)",031-411-4321,126.8328784,37.3176462,경기도 안산시 단원구 고잔2길 16 에머랄드빌딩
천지인지압안마원,"대전광역시 대덕구 중리동로17번길 52, 1층 (중리동)",042-627-5353,127.4270236,36.3605017,대전광역시 대덕구 중리동로17번길 52
벨안마시술소,"경기도 화성시 노작로 149, 6층 (반송동, J.O프라자)",031-513-8887,127.0734342,37.2012725,경기도 화성시 노작로 149 화성동탄JO프라자
삼손안마원,"울산광역시 남구 월평로187번길 19, 2층 (삼산동)",,129.3245508,35.5472724,울산광역시 남구 월평로187번길 19
성라파엘안마원,"광주광역시 북구 자산로 89-1, 천주교광주대교시각장애인선교회 3층 (신안동)",062-527-6004,126.9013870,35.1671036,광주광역시 북구 자산로 89-1 천주교광주대교시각장애인선교회
최&박 지압 안마원,전라북도 완주군 봉동읍 봉동로 143,063-261-1275,127.1681469,35.9378428,전라북도 완주군 봉동읍 봉동로 143
건강지압안마원,전라북도 완주군 삼례읍 동학로 19,063-291-7525,127.0747096,35.9094931,전라북도 완주군 삼례읍 동학로 19
행복안마센터,"충청북도 영동군 영동읍 중앙로1길 18-2, 1층",,127.7763638,36.1730599,충청북도 영동군 영동읍 중앙로1길 18-2
안마박사,전라남도 목포시 백년대로337번길 10-1(상동),,126.4236163,34.8065658,전라남도 목포시 백년대로337번길 10-1
진주지압안마원,경상남도 진주시 돗골로94번길 6 (상평동),759-4385,128.1130579,35.1764386,경상남도 진주시 돗골로94번길 6
박기철 안마원,강원도 춘천시 효석로89번길 19 (석사동),033-264-1875,127.7406349,37.8602626,강원도 춘천시 효석로89번길 19
테라안마시술소,"경기도 부천시 상동로 81, 센타프라자 7층전체 (상동)",032-217-0071,126.7523759,37.5045894,경기도 부천시 상동로 81 센타프라자
서울안마시술소,"대구광역시 북구 동천로 128-7, 4층 (동천동)",053-321-0272,128.5617527,35.9429532,대구광역시 북구 동천로 128-7
국가대표 안마원,"인천광역시 옹진군 영흥면 영흥로 298, 창의교육 101호",032 880-0591,126.4815107,37.2559181,인천광역시 옹진군 영흥면 영흥로 298 창의교육
백세안마원,"경상남도 창원시 성산구 신월로 8, 1층 (신월동)",055-283-2220,128.6898129,35.2305149,경상남도 창원시 성산구 신월로 8
약손지압안마원,"강원도 강릉시 하평길 2, 2층 (포남동)",,128.9090487,37.7694118,강원도 강릉시 하평길 2
덕산지압원,강원도 강릉시 성덕포남로162번길 9-2 (포남동),653-8917,128.9114027,37.7674087,강원도 강릉시 성덕포남로162번길 9-2
강릉보건안마원,"강원도 강릉시 경강로 2251-1, 5층 (포남동)",033-643-5510,128.9084771,37.7648721,강원도 강릉시 경강로 2251-1
태양안마원,"경기도 이천시 서희로 45, 2층 (중리동)",,127.4423726,37.2796541,경기도 이천시 서희로 45
운화경락지압원,광주광역시 광산구 사암로92번길 55 (우산동),062-944-7412,126.8103164,35.1525685,광주광역시 광산구 사암로92번길 55
가고파안마원,경상북도 경주시 태종로699번길 20-1 (노서동),,129.2050052,35.8404173,경상북도 경주시 태종로699번길 20-1
보령건강센터안마원,충청남도 보령시 원동2길 42 (대천동),041)932-7554,126.5960155,36.3511500,충청남도 보령시 원동2길 42
동탄보건안마원,"경기도 화성시 동탄대로19길 10, 신유메디프라자 703,704호 (오산동)",031-372-7791,127.0977682,37.1971942,경기도 화성시 동탄대로19길 10
비타민안마시술소,"경기도 군포시 산본로323번길 13, 801-803호 (산본동)",399-9067,126.9327102,37.3588818,경기도 군포시 산본로323번길 13 군포상가
야후안마시술소,"경기도 성남시 분당구 구미로9번길 17, 8층 (구미동, 광림프라자 )",717-5281,127.1099518,37.3399009,경기도 성남시 분당구 구미로9번길 17 광림빌딩
강릉시민안마원,"강원도 강릉시 경강로 2113, 3층 (임당동)",033-642-6663,128.8976499,37.7559978,강원도 강릉시 경강로 2113
핑크안마시술소,"경기도 성남시 분당구 느티로 16, B01호 (정자동, 젤존타워1)",,127.1063065,37.3681714,경기도 성남시 분당구 느티로 16 젤존타워1
간석힐링안마원,"인천광역시 남동구 경인로644번길 69, 2층 (간석동)",431-7533,126.7118399,37.4660594,인천광역시 남동구 경인로644번길 69
임마누엘경락지압원-말바우,"광주광역시 북구 서방로 59-2, 3층 (우산동)",,126.9196031,35.1726166,광주광역시 북구 서방로 59-2
강릉안마원,강원도 강릉시 범일로 664 (내곡동),033-644-5637,128.8849331,37.7450576,강원도 강릉시 범일로 664
건강지킴안마원,"인천광역시 계양구 계산새로87번길 16, 계양신명스카이홈 2층 202호 (용종동)",032-547-8580,126.7383117,37.5393783,인천광역시 계양구 계산새로87번길 16 계양신명스카이홈
더드림안마원,"강원도 원주시 서원대로 408, 광장빌딩 5층 505호 (단구동)",,127.9500079,37.3299891,강원도 원주시 서원대로 408 광장빌딩
거뜬안마원,충청북도 충주시 야현4길 19(교현동),,127.9377006,36.9784896,충청북도 충주시 야현4길 19
썬안마시술소,전라북도 익산시 익산대로2길 29 (인화동1가),,126.9470069,35.9315571,전라북도 익산시 익산대로2길 29 뉴코아모텔
함양안마원,경상남도 함양군 수동면 수동1길 172,,127.7853155,35.5217699,경상남도 함양군 수동면 수동1길 172
"건강, 지압, 교정 안마원",경기도 수원시 권선구 금호로 57 (금곡동),031-294-7585,126.9577258,37.2698822,경기도 수원시 권선구 금호로 57
수기모아안마원,"강원도 춘천시 애막골길3번길 61, 1층 (석사동)",033-262-1868,127.7553319,37.8667680,강원도 춘천시 애막골길3번길 61
계산지압안마원,"인천광역시 계양구 장제로 719-23, 5층 502호 (작전동)",032-555-2236,126.7330760,37.5329348,인천광역시 계양구 장제로 719-23
수안마,"광주광역시 광산구 첨단중앙로152번길 46 (쌍암동,3층)",062-974-2342,126.8447032,35.2188215,광주광역시 광산구 첨단중앙로152번길 46
VIP안마시술소,서울특별시 성동구 아차산로 93 (성수동2가),02-497-4448,127.0546971,37.5452587,서울특별시 성동구 아차산로 93
