지역,사업장명,주소,전화번호,링크,x,y,NAVER_addr
부산,어울림 지압원,부산광역시 남구 못골로 12번길 35(대연동)6층 602호,051-907-8478,/FindShop/Detail?shopId=051-0085,129.0857478,35.1355082,부산광역시 남구 못골로12번길 35
부산,연산우리들지압원,부산광역시 연제구 월드컵대로 10,051-544-9928,/FindShop/Detail?shopId=051-0118,129.0865152,35.1755731,부산광역시 연제구 월드컵대로 10
부산,영도지압안마원,부산광역시 영도구 동삼서로 6-4(동삼동),051-403-6829,/FindShop/Detail?shopId=051-0119,129.06878,35.079442,부산광역시 영도구 동삼서로 6-4
부산,영성물리 안마원,부산광역시 남구 전포대로 76(문현동),051-634-7576 / 010-3401-9139,/FindShop/Detail?shopId=051-0072,129.0670858,35.1435624,부산광역시 남구 전포대로 76
부산,영지압원,부산광역시 서구 천마로 145-1 (남부민동),010-6708-2816,/FindShop/Detail?shopId=051-0147,129.0232022,35.0887932,부산광역시 서구 천마로 145-1
부산,예림안마원,"부산광역시 서구 대영로 78   (동대신동1가, 동대상가) 2층",051-255-3175 / 010-3854-1389,/FindShop/Detail?shopId=051-0071,129.0197022,35.1103374,부산광역시 서구 대영로 78 동대맨션
부산,온지압 안마원,부산광역시 동구 조방로 38 (범일동),051-867-9417,/FindShop/Detail?shopId=051-0077,129.0614206,35.1400343,부산광역시 동구 조방로 38
부산,용약손 안마원,부산광역시 동래구 명안로 39길 4(안락동),"TEL 051-523-5052,  FAX  051-521-5052,  H.P 010-383",/FindShop/Detail?shopId=051-0076,129.1046658,35.2000796,부산광역시 동래구 명안로 40
부산,용인안마원,부산 사하구 신평1동 161-71번지,051-203-7297,/FindShop/Detail?shopId=051-0020,128.9745274,35.0929454,부산광역시 사하구 다대로140번길 163
부산,우리들안마원,부산광역시 동래구 반송로 237(안락동),051-527-7975,/FindShop/Detail?shopId=051-0036,129.0986221,35.201911,부산광역시 동래구 반송로 237
부산,우리안마원,부산 남구 못골번영로 11 성산빌딩 5층,051-626-7575,/FindShop/Detail?shopId=051-0057,129.0889406,35.1361685,부산광역시 남구 못골번영로 11
부산,우리전통안마원,부산광역시 연제구 과정로 202 2층(연산동),051-753-3379,/FindShop/Detail?shopId=051-0121,129.1052502,35.1879870,부산광역시 연제구 과정로 202
부산,우진지압원,부산광역시 북구 화명신도시로 129골든프라자 502호,051-361-1116,/FindShop/Detail?shopId=051-0122,129.0106656,35.2356071,부산광역시 북구 화명신도시로 129 골든프라자
부산,웰빙안마원,부산광역시 부산진구 당감 서로9번길 3 (당감동),051-896-9675,/FindShop/Detail?shopId=051-0063,129.0362121,35.1615931,부산광역시 부산진구 당감서로9번길 3
부산,위드지압원,"부산시 동래구 중앙대로 1473번길 13 (온천동, 벽산아스타아파트)",051-552-7566,/FindShop/Detail?shopId=051-0075,129.0824494,35.2171464,부산광역시 동래구 중앙대로1473번길 13 벽산아스타
부산,이든7575지압원,"부산광역시 해운대구 구남로29번길 38  3층(중동, 혜천빌딩)",051-703-7958 / 010-8500-5732,/FindShop/Detail?shopId=051-0059,129.1623603,35.1626273,부산광역시 해운대구 구남로29번길 38 혜천빌딩
부산,이상운지압원,부산광역시 북구 금곡대로 280-4(화명동) 해동빌딩4층,051-362-7588,/FindShop/Detail?shopId=051-0123,129.0138378,35.2332116,부산광역시 북구 금곡대로 280-4 해동빌딩
부산,자오지압원,부산광역시 동래구 아시아드대로 250   (온천동),010-8285-7532,/FindShop/Detail?shopId=051-0065,129.0685936,35.2058736,부산광역시 동래구 아시아드대로 250
부산,재생안마원,부산 사하구 괴정4동571-8번지,051-293-0994,/FindShop/Detail?shopId=051-0010,128.9841929,35.0991653,부산광역시 사하구 낙동대로 301 일동지에닌
부산,정다운 안마원,부산광역시 사하구 다대로 704 401호,051-262-3089,/FindShop/Detail?shopId=051-0141,128.9646215,35.0487720,부산광역시 사하구 다대로 704 몰운대종합시장상가
부산,정수물리치료원,부산광역시 금정구 부곡로 106(부곡동),051-515-0792,/FindShop/Detail?shopId=051-0124,129.0918365,35.2252114,부산광역시 금정구 부곡로 106
부산,조만호 약손지압원,부산광역시 부산진구 동성로 134  (전포동),010-6337-9675 / 051-805-1237,/FindShop/Detail?shopId=051-0067,129.0645354,35.1609657,부산광역시 부산진구 동성로 134
부산,주안마원,부산광역시 남구 수영로 219번길 6(대연동),051-623-1722,/FindShop/Detail?shopId=051-0125,129.0906129,35.1353587,부산광역시 남구 수영로219번길 6
부산,지성안마 지압원,부산광역시 금정구 동부곡로 12번길  39(부곡동),051-515-9675 / 010-4410-5152 (원장님),/FindShop/Detail?shopId=051-0083,129.0946918,35.2248097,부산광역시 금정구 동부곡로12번길 39
부산,지압박사안마원,부산광역시 수영구 구락로8-4(수영동),051-761-2807,/FindShop/Detail?shopId=051-0081,129.1197109,35.1689042,부산광역시 수영구 구락로 8-4
부산,진성약손안마지압원,부산광역시 서구 천마로 226-1(충무동),051-245-8248,/FindShop/Detail?shopId=051-0126,129.022531,35.0956992,부산광역시 서구 천마로 226-1
부산,진안마원,부산 동구 중앙대로 349번길 38(수정동),051-464-7535,/FindShop/Detail?shopId=051-0046,129.0451936,35.1264221,부산광역시 동구 중앙대로349번길 38
부산,찐안마원,부산광역시 동래구 명장로 56-12층,051-532-8585,/FindShop/Detail?shopId=051-0142,129.1069546,35.2045745,부산광역시 동래구 명장로 56
부산,착한손바른 안마원,부산광역시 기장군 정관읍 정관로  499 401호,051)727-2778 / 010-8555-2446,/FindShop/Detail?shopId=051-0087,129.1708156,35.3256952,부산광역시 기장군 정관읍 정관로 499
부산,참사랑약손지압안마원,부산광역시 영도구 청학동 448-1,051-415-5141,/FindShop/Detail?shopId=051-0127,129.0602743,35.0918583,부산광역시 영도구 청학로31번길 6
부산,천부안마원,부산광역시 북구 학사로 17번 나길 25(화명동),051-361-7572,/FindShop/Detail?shopId=051-0021,129.0084022,35.2232089,부산광역시 북구 학사로17번나길 25
부산,청담안마지압원,부산광역시 부산진구 새싹로 83-22층(부암동),051-802-7999,/FindShop/Detail?shopId=051-0128,129.0535392,35.1643453,부산광역시 부산진구 새싹로 83
부산,초원지압안마원,부산광역시 남구 고동골로 78번길 54삼부맨션 101호,051-635-8006,/FindShop/Detail?shopId=051-0129,129.0743532,35.1437887,부산광역시 남구 고동골로78번길 54 삼부맨션
부산,최훈안마원,부산광역시 수영구 수영로 759알파오피스텔 101호(수영동),010-4565-5808,/FindShop/Detail?shopId=051-0130,129.1223179,35.1675706,부산광역시 수영구 수영로 759 알파오피스텔
부산,충무지압 안마원,부산광역시 서구 구덕로 124번길 8-1 (토성동4가),051-247-0129 / 011-595-6087,/FindShop/Detail?shopId=051-0003,129.0226683,35.0970505,부산광역시 서구 구덕로124번길 8-1
부산,탑지압테라피안마원,"부산광역시 수영구 남천동 69-22번지, 3층",051-623-1120,/FindShop/Detail?shopId=051-0139,129.1080354,35.1425987,부산광역시 수영구 남천서로 4
부산,토닥토닥안마원,부산광역시 동래구 충렬사로 38 2층,010-5178-5305,/FindShop/Detail?shopId=051-0138,129.0979483,35.2024199,부산광역시 동래구 충렬사로 38
부산,톡톡건강안마원,부산시 해운대구 대천로205 (좌동)벽산 아파트 상가동 303호,010-9552-3113,/FindShop/Detail?shopId=051-0037,129.1799815,35.1705655,부산광역시 해운대구 대천로 205 벽산1차아파트
부산,통증없는 바른몸 지압원,부산광역시 해운대구아랫반송로 13-1  (반송동),051-544-9675,/FindShop/Detail?shopId=051-0078,129.1476493,35.2255748,부산광역시 해운대구 아랫반송로 13-1
부산,팔팔지압원,"부산광역시 사상구 사상로 88, 5층 (감전동)",051-313-0188,/FindShop/Detail?shopId=051-0149,128.9920914,35.1551619,부산광역시 사상구 사상로 88 TY빌딩
부산,푸른지압원,"부산광역시 해운대구 양운로 88 (좌동,해운대쌍용플래티넘트윈) 102동 203호",051-923-7575,/FindShop/Detail?shopId=051-0090,129.1752589,35.1708521,부산광역시 해운대구 양운로 88 해운대쌍용플래티넘트윈
부산,한국전통안마원,부산 동래구 사직북로 3 501호(사직동 백진빌딩),051-507-2116,/FindShop/Detail?shopId=051-0023,129.0606482,35.1961787,부산광역시 동래구 사직북로 3 사직동백진빌딩
부산,한미척추교정지압원,부산 연제구 연산9동2235-10번지,051-751-4976,/FindShop/Detail?shopId=051-0024,129.1073916,35.1785844,부산광역시 연제구 과정로 82
부산,한방안마원,부산 해운대구 중1동1372-12번지 7통 1반,051-742-1440,/FindShop/Detail?shopId=051-0025,129.1648751,35.1628032,부산광역시 해운대구 중동2로 8
부산,한서안마원,부산 남구 대연5동1500-31번지,051-622-8275,/FindShop/Detail?shopId=051-0026,129.0887157,35.1422758,부산광역시 남구 못골번영로 79-1
부산,한성지압원,부산광역시 동구 고관로 164번길6층(좌천동),051-632-1122,/FindShop/Detail?shopId=051-0136,129.0507061,35.1315811,부산광역시 동구 고관로 164
부산,해동지압원,부산광역시 사하구 장림번영로 103-1(장림동),051-262-8397,/FindShop/Detail?shopId=051-0131,128.9767422,35.0807485,부산광역시 사하구 장림번영로 103-1
부산,해밀안마원,"부산광역시 부산진구 서전로 9번길 27, 순흥빌딩 4층 501호 (부전동)",051-819-1992,/FindShop/Detail?shopId=051-0148,129.0608981,35.1591119,부산광역시 부산진구 서전로9번길 27
부산,행복지압원,부산 북구 만덕3로 151층(만덕동),051-334-1925,/FindShop/Detail?shopId=051-0032,129.0469777,35.2166877,
부산,행복한힐링안마원,부산광역시 사하구 동매로 81번길 1(하단동),051-202-9393,/FindShop/Detail?shopId=051-0132,128.9669397,35.1025767,부산광역시 사하구 동매로81번길 1
부산,화명지압안마원,부산광역시 북구 금곡대로 303번길 12샤롯데 203호,051-362-7575,/FindShop/Detail?shopId=051-0133,129.0130605,35.2356812,부산광역시 북구 금곡대로303번길 12 샤롯데
부산,회복지압원,부산광역시 동래구 여고북로 167(온천동),051-501-3369,/FindShop/Detail?shopId=051-0134,129.0739818,35.2021801,부산광역시 동래구 여고북로 167
부산,효사랑안마 지압원,부산광역시 사하구 장평로 449번길 26  청아하늘정원 2차 상가 101호,051-205-3331,/FindShop/Detail?shopId=051-0091,128.9853488,35.0987569,부산광역시 사하구 장평로449번길 26 천아하늘정원2차아파트
부산,힐링안마원,부산광역시 해운대구 해운대해변로 291 305호,051-704-1933,/FindShop/Detail?shopId=051-0135,129.1624781,35.1607299,부산광역시 해운대구 해운대해변로 291 크리스탈비치오피스텔
부산,HC힐링 안마원,부산광역시 동구 범일동 901  동성빌딩 2층,(051)204-7575,/FindShop/Detail?shopId=051-0086,129.0589673,35.140048,부산광역시 동구 범일로 113
대구,강남지압원,대구광역시 달서구 상화북로 220-1,053-635-8335,/FindShop/Detail?shopId=053-0013,128.5490139,35.814839,대구광역시 달서구 상화북로 220-1
대구,건강백세지압안마원,대구광역시 수성구 들안로54길 61 (수성동3가),053-753-0221,/FindShop/Detail?shopId=053-0032,128.6205371,35.8529455,대구광역시 수성구 들안로54길 61
대구,건강지킴이안마원,대구시 남구 대봉로 42한도상가 103호,053-654-0115,/FindShop/Detail?shopId=053-0027,128.6043937,35.8424877,대구광역시 남구 대봉로 42 한도아파트
대구,내몸에약손안마원,"대구시 수성구 달구벌대로 3188지하1층 B104, B105",053-793-1322,/FindShop/Detail?shopId=053-0033,128.7052207,35.8403253,대구광역시 수성구 달구벌대로 3188 아레나스포츠센터
대구,뉴몸튼튼안마원,대구시 달서구 월성로 20건도파라다이스 303호,053-633-9917~8,/FindShop/Detail?shopId=053-0038,128.5331508,35.8315758,대구광역시 달서구 월성로 20 건도파라다이스
대구,달구벌안마원,대구시 달서구 달구벌대로 1870 5층,053-631-2020,/FindShop/Detail?shopId=053-0043,128.5692133,35.8609662,대구광역시 달서구 달구벌대로 1870
대구,동산안마원,대구광역시 서구 국채보상로 440,053-571-8575,/FindShop/Detail?shopId=053-0014,128.578795,35.8703939,대구광역시 서구 국채보상로 440
대구,동양침술원,"대구광역시 중구 중앙대로81길 51, 503호",053-252-0626,/FindShop/Detail?shopId=053-0015,128.5909163,35.8694575,대구광역시 중구 중앙대로81길 51 황궁아파트
대구,맑은세상안마원 신천역점,대구광역시 동구 신천동 17-14층,053-754-8885,/FindShop/Detail?shopId=053-0042,128.6175258,35.8752585,대구광역시 동구 송라로 92
대구,미소건강안마원,대구광역시 달서구 두류동 840-82,053-562-3330,/FindShop/Detail?shopId=053-0022,128.5690138,35.860707,대구광역시 달서구 밤골1길 3
대구,밝은세상안마원 대명역점,대구시 남구 대명로 67 5층,,/FindShop/Detail?shopId=053-0029,128.5648880,35.8396014,대구광역시 남구 대명로 67
대구,밝은세상안마원 두류역점,대구시 달서구 두류공원로 267 2층,053-652-8885,/FindShop/Detail?shopId=053-0037,128.5576985,35.8568668,대구광역시 달서구 두류공원로 267
대구,상인건강안마원,대구광역시 달서구 상인서로 76상인영남화성타운 107동 207호,053-655-9933,/FindShop/Detail?shopId=053-0017,128.5428614,35.8176833,대구광역시 달서구 상인서로 76 상인영남화성타운
대구,성모안마지압원,대구시 달서구 송현로 84-12층,053-631-2020,/FindShop/Detail?shopId=053-0035,128.5441558,35.8248305,대구광역시 달서구 송현로 84
대구,송원지압안마원,대구광역시 달서구 학산로 127,053-563-3375,/FindShop/Detail?shopId=053-0021,128.5403963,35.833837,대구광역시 달서구 학산로 127
대구,송종태안마원,대구광역시 남구 양지남길 12,053-651-8677,/FindShop/Detail?shopId=053-0016,128.5740673,35.8505534,대구광역시 남구 양지남길 12
대구,수성매니어안마원,대구시 수성구 범어로 16길 14 2층,053-754-8388,/FindShop/Detail?shopId=053-0036,128.6363519,35.8559072,대구광역시 수성구 범어로16길 14
대구,수성지압원,대구광역시 수성구 수성동4가1052-5번지 1층,053-746-6478,/FindShop/Detail?shopId=053-0003,128.6177886,35.8641333,대구광역시 수성구 들안로 381
대구,시원한안마원,대구시 달서구 파호동 82-262층,053-583-7770,/FindShop/Detail?shopId=053-0041,128.4776954,35.8522296,
대구,약손안마원,대구광역시 중구 태평로1가1-187 245-1호,053-425-7695,/FindShop/Detail?shopId=053-0008,128.5976461,35.8748306,대구광역시 중구 태평로 177 태평라이프아파트
대구,약손안마원(태평로),대구시 중구  태평로 177태평라이프상가 241호,053-425-7695,/FindShop/Detail?shopId=053-0026,128.5976308,35.8748391,대구광역시 중구 태평로 177 태평라이프아파트
대구,약손지압안마원,대구광역시 수성구 지범로 173 6층,053-782-7566,/FindShop/Detail?shopId=053-0020,128.6387849,35.8220289,대구광역시 수성구 지범로 173 대인빌딩
대구,영광안마치료원,대구광역시 중구 중앙대로79길 13,053-253-1889,/FindShop/Detail?shopId=053-0002,128.5928115,35.8691135,대구광역시 중구 중앙대로79길 13 근린생활시설
대구,웅's몸사랑이야기안마원,대구 달성군 유가읍 테크노중앙대로 240 3층,053-614-2626,/FindShop/Detail?shopId=053-0039,128.4582170,35.6921824,대구광역시 달성군 유가읍 테크노중앙대로 240
대구,웰빙안마원,대구시 남구 명덕로 46 3층,053-652-7575,/FindShop/Detail?shopId=053-0005,128.5758606,35.8591764,대구광역시 남구 명덕로 46
대구,웰빙전통안마원,대구시 남구 현충로 206신화빌딩 3층,053-654-4589,/FindShop/Detail?shopId=053-0028,128.5817783,35.8508314,대구광역시 남구 현충로 206
대구,이창숙안마원,대구광역시 서구국채보상로75길 36-2,053-564-8575 / 010-9771-8575,/FindShop/Detail?shopId=053-0007,128.5724897,35.8754021,대구광역시 서구 국채보상로75길 36-2
대구,제일안마원,대구광역시 동구 율하동로 23길 38,053-290-0116,/FindShop/Detail?shopId=053-0011,128.6979942,35.870415,대구광역시 동구 율하동로23길 38
대구,조은건강안마센터,대구시 수성구 동대구로 224 3층,053-424-5577,/FindShop/Detail?shopId=053-0023,128.6254846,35.8503707,대구광역시 수성구 동대구로 224
대구,진안마원,대구시 동구 신암2동 459-14번지,053-941-1906,/FindShop/Detail?shopId=053-0040,128.6134972,35.8772001,
대구,참좋은안마원,대구광역시 동구 동촌로 245 (방촌동),053-262-9378,/FindShop/Detail?shopId=053-0031,128.6670803,35.8810442,대구광역시 동구 동촌로 245
대구,토닥토닥 몸사랑안마원,대구광역시 수성구 동대구로 345우방유쉘상가 지하1층 제2-B02호,053-964-9373,/FindShop/Detail?shopId=053-0019,128.6256518,35.8617336,대구광역시 수성구 동대구로 345 범어역우방유쉘
대구,팡팡지압안마원,대구시 서구 통학로46길 9-1,053-561-0770,/FindShop/Detail?shopId=053-0025,128.5642603,35.8806093,대구광역시 서구 통학로46길 9-1
대구,허준안마원,대구 중구 중앙대로 79길 13 201호,053-254-7579,/FindShop/Detail?shopId=053-0012,128.5928115,35.8691135,대구광역시 중구 중앙대로79길 13 근린생활시설
대구,형제안마센터,대구시 남구 이천로 24 5층,053-656-7774,/FindShop/Detail?shopId=053-0030,128.5983692,35.8428617,대구광역시 남구 이천로 24
대구,휴엔케어안마원,대구시 북구 매전로 80 2층 203호(태전동),053-311-2002,/FindShop/Detail?shopId=053-0024,128.5468571,35.9128522,대구광역시 북구 매전로 80
대구,힐링숲건강안마원,대구시 수성구 명덕로 441정석빌딩 7층,053-741-0407,/FindShop/Detail?shopId=053-0034,128.6183088,35.854456,대구광역시 수성구 명덕로 441
경북,가 안마원,경북 경주시 금성로 295경주중앙시장 제8동 2층 4호,054-777-6568,/FindShop/Detail?shopId=054-0061,129.2067453,35.8439605,경상북도 경주시 금성로 295 경주중앙시장
경북,가고파안마원,경북 안동시 경동로 715,010-4572-7585,/FindShop/Detail?shopId=054-0073,128.7362264,36.563902,경상북도 안동시 경동로 715
경북,가자 안마원,경북 경주시 북정로 61(성동동),054-776-7975,/FindShop/Detail?shopId=054-0060,129.2153080,35.8463733,경상북도 경주시 북정로 61
경북,경주 건강 안마원,경북 경주시 양정로 286,054-772-7558,/FindShop/Detail?shopId=054-0053,129.2244263,35.8582296,경상북도 경주시 양정로 286
경북,경주ACE안마원,경북 경주시 태종로 699번길 20-1,010-3534-1199,/FindShop/Detail?shopId=054-0068,129.2050052,35.8404173,경상북도 경주시 태종로699번길 20-1
경북,구미건강안마원,경북 구미시 원남로130-1 (1층),054-444-7588,/FindShop/Detail?shopId=054-0050,128.3340519,36.126316,경상북도 구미시 원남로 130-1
경북,구미서울 안마원,경북 구미시 역전로 30(원평동),054-456-3677,/FindShop/Detail?shopId=054-0027,128.3327164,36.1311804,경상북도 구미시 역전로 30
경북,다나안마원,경북 영천시 야사동 334-35,010-5556-8733,/FindShop/Detail?shopId=054-0077,128.9428096,35.9742385,경상북도 영천시 상록4길 66
경북,닥터안마원,경북 구미시 송정동466-10,054-452-7975,/FindShop/Detail?shopId=054-0030,128.3404539,36.1151197,경상북도 구미시 신시로10길 13-1
경북,두드림안마원,경북 칠곡군 왜관읍 왜관리289-1 2층,054-977-8875,/FindShop/Detail?shopId=054-0035,128.3985952,35.9899135,경상북도 칠곡군 왜관읍 중앙로10길 7
경북,맑은손 안마원,경상북도 경주시 동성로 29 (성건동),054-746-2588 / 010-3228-4569,/FindShop/Detail?shopId=054-0052,129.2035516,35.8436895,경상북도 경주시 동성로 29
경북,몸사랑경락안마원,경북 구미시 사곡동 603-179코스모스상가 1층,054-463-8259,/FindShop/Detail?shopId=054-0070,128.3571067,36.1017043,경상북도 구미시 상사서로 223
경북,복손 안마원,경북 경산시 옥산동 407번지,053-812-2988 / 010-3528-9880,/FindShop/Detail?shopId=054-0058,128.7199527,35.8233028,경상북도 경산시 성암로5길 11
경북,사랑케어 안마원,경북 포항시 북구 대신동 953-35,054)244-7720,/FindShop/Detail?shopId=054-0064,129.3644242,36.0487215,경상북도 포항시 북구 중앙로398번길 10
경북,성혜안마원,경북 포항시 남구 상도동640-2,054-277-1990,/FindShop/Detail?shopId=054-0043,129.3549175,36.0112738,경상북도 포항시 남구 상도로26번길 19
경북,수안마원,경상북도 구미시 봉곡남로 110 (봉곡동),010-9595-6378,/FindShop/Detail?shopId=054-0069,128.3140989,36.1498923,경상북도 구미시 봉곡남로 110
경북,시원지압안마원,경북 구미시 원평동53-64,054-444-5575,/FindShop/Detail?shopId=054-0031,128.3260324,36.1312871,경상북도 구미시 구미중앙로 23-1
경북,쌍사수안마원,경북 포항시 북구 중흥로 140번길 7-2,054-277-6369,/FindShop/Detail?shopId=054-0066,129.3546526,36.0167209,경상북도 포항시 북구 중흥로140번길 7-2
경북,약손 지압원,"경북 칠곡군 왜관읍 왜관리 262-56, 1층",054-973-4558,/FindShop/Detail?shopId=054-0062,128.3968535,35.9912284,경상북도 칠곡군 왜관읍 중앙로7길 21-1
경북,약손명가,경북 김천시 중앙공원길 9,010-5874-7511,/FindShop/Detail?shopId=054-0075,128.1191956,36.1200148,경상북도 김천시 중앙공원길 9
경북,약손안마원,경북 경주시 성건동645-5 3층,054-776-9877,/FindShop/Detail?shopId=054-0022,129.2071549,35.8510233,경상북도 경주시 금성로 374
경북,약손안마원,경북 구미시 상사동로 169(사곡동),054-464-7582,/FindShop/Detail?shopId=054-0026,128.3588396,36.0997985,경상북도 구미시 상사동로 169
경북,으랏차차 경락 안마원,경북 경주시 초당길55번길 7-1 2층,054-773-7388,/FindShop/Detail?shopId=054-0049,129.2348526,35.8448185,경상북도 경주시 초당길55번길 7-1
경북,인동안마원,경북 구미시 인동중앙로7길 11,054-473-9875,/FindShop/Detail?shopId=054-0048,128.4214188,36.1086921,경상북도 구미시 인동중앙로7길 11
경북,임마누엘안마원,경북 구미시 원평동964-186,054-457-7512,/FindShop/Detail?shopId=054-0032,128.3377007,36.1276814,경상북도 구미시 금오산로 49-4
경북,장 안마원,경북 구미시 인동 중앙로 10길19번지,054-472-6600,/FindShop/Detail?shopId=054-0028,128.4246661,36.1085889,경상북도 구미시 인동중앙로10길 19
경북,전통경락안마원,경북 경주시 성동동 228-2장미동산타워 상가동 204호,010-7356-8000,/FindShop/Detail?shopId=054-0067,129.2148964,35.8505266,경상북도 경주시 동문로 68 장미동산타워
경북,전통안마원,경북 영주시 가흥동1381-15,054-637-7975,/FindShop/Detail?shopId=054-0037,128.6202842,36.8154055,경상북도 영주시 지천로184번길 22
경북,제일안마원,경북 영주시 문정동 646-5,010-9208-0626,/FindShop/Detail?shopId=054-0072,128.5939756,36.7954493,경상북도 영주시 가흥로2번길 223 영주청정한우식육식당
경북,좋은손길안마원,경북 포항시 북구 두호동903-3,054-252-7553,/FindShop/Detail?shopId=054-0045,129.3759338,36.0612192,경상북도 포항시 북구 학전로 98
경북,참살이 안마원,"경북 포항시 남구 상도동 18-99, 2층",054)249-1245,/FindShop/Detail?shopId=054-0065,129.359387,36.0163851,경상북도 포항시 남구 상공로 93
경북,청춘힐링안마원,경북 상주시 상서문 3길 80 1층,054-536-7579,/FindShop/Detail?shopId=054-0071,128.1558679,36.4140110,경상북도 상주시 상서문3길 80
경북,태을지압안마원,경북 포항시 남구 대이로 112-3이동시장 상가 2층 125호(대잠동),054-275-1771,/FindShop/Detail?shopId=054-0044,129.3418031,36.0251394,경상북도 포항시 남구 대이로 112-3 대이동종합상가
경북,테라피지압 안마원,경북 봉화군 봉화읍 내성로 94 2층,054-673-3301,/FindShop/Detail?shopId=054-0056,128.7406245,36.8907516,경상북도 봉화군 봉화읍 내성로 94 커피비
경북,포항 안마원,경북 포항시 남구 대도동 14-7 금성대도타운 상가107호,054-273-8857 / 010-3399-8898,/FindShop/Detail?shopId=054-0059,129.3644795,36.0239358,경상북도 포항시 남구 양학천로136번길 37 금성대도타운
경북,포항 이동 안마원,경북 포항시 남구 대이로 93(대잠동). 2층,054-610-7575,/FindShop/Detail?shopId=054-0055,129.3405019,36.0234444,경상북도 포항시 남구 대이로 93
경북,한강안마원,경북 구미시 상사동로 163-8승일빌 102호 (사곡동),054-464-4121,/FindShop/Detail?shopId=054-0029,128.3582603,36.0992445,경상북도 구미시 상사동로 163-8
경북,행복지압안마원,경상북도 포항시 북구 중흥로226번길 7(죽도동),010-9365-9161,/FindShop/Detail?shopId=054-0076,129.3595208,36.0232349,경상북도 포항시 북구 중흥로226번길 7
경북,홍준안마원,경북 경주시 외동읍 산업로2522,054-744-7941,/FindShop/Detail?shopId=054-0009,129.3193764,35.7358583,경상북도 경주시 외동읍 산업로 2522
경북,황금안마원,경북 포항시 북구 장성동 1575-18,010-3534-2058,/FindShop/Detail?shopId=02-0172,129.38627,36.0753318,경상북도 포항시 북구 법원로 1
경북,희망안마원,경북 예천군 풍양면 낙상리 70-1,010-3222-5115,/FindShop/Detail?shopId=054-0074,128.3026464,36.5079354,경상북도 예천군 풍양면 낙상2길 10
경북,힐링 안마원,경북 경산시 경안로 39길 31동현빌딩 1층,053-801-6633,/FindShop/Detail?shopId=054-0057,128.7341359,35.8233439,경상북도 경산시 경안로39길 31
경북,O-편한 케어 안마원,"경북 고령군 대가야읍 쾌빈리 554-8, 2층",054-610-4789,/FindShop/Detail?shopId=054-0063,128.2665561,35.7283639,경상북도 고령군 대가야읍 왕릉로 95
경북,O-편한 케어 안마원,경북 포항시 북구 여천동46-4 여천동오피스텔 101호,054-614-5788,/FindShop/Detail?shopId=054-0046,129.3680517,36.0398403,
경남,강안마지압원,경남 사천시 사천읍 수석리246-2 1층,055-853-6766,/FindShop/Detail?shopId=055-0061,128.0859446,35.0850225,경상남도 사천시 사천읍 사천읍성로 16 노래방기기전문점
경남,건강안마원,경남 진주시 호탄동986-13,055-745-3378,/FindShop/Detail?shopId=055-0062,128.1116849,35.1642433,경상남도 진주시 강변길10번길 34
경남,건강안마원,의령군 의령읍 의병로 15길 3,055-573-0088,/FindShop/Detail?shopId=055-0055,128.258685,35.3196037,경상남도 의령군 의령읍 의병로15길 3
경남,건강찾기 안마원,경남 창원시 마산합포구 월포동 2-62,055)247-5575,/FindShop/Detail?shopId=055-0010,128.5646838,35.1909715,경상남도 창원시 마산합포구 반월동1길 18
경남,건암 물리지압원,경남 창원시 진해구 석동147-2번지,"055)547-3987, 010-3859-3963",/FindShop/Detail?shopId=055-0002,128.701521,35.1519877,경상남도 창원시 진해구 동진로 56-4
경남,기룡안마 지압센터,경남 창원시 마산합포구 진동면 서촌숲끝길 16,055)271-1188,/FindShop/Detail?shopId=055-0011,128.4875585,35.1163605,경상남도 창원시 마산합포구 진동면 서촌숲끝길 16
경남,기룡안마지압센터,창원시 마산합포구 진동면 서촌숲끝길 16,055-271-1188,/FindShop/Detail?shopId=055-0041,128.4875585,35.1163605,경상남도 창원시 마산합포구 진동면 서촌숲끝길 16
경남,남해최고지압원,남해군 남해읍 화전로 43번길 7,055-862-5775,/FindShop/Detail?shopId=055-0043,127.8946256,34.8344943,경상남도 남해군 남해읍 화전로43번길 7 상하이반점
경남,더조은안마원,경남 창원시 진해구 충장로657번길28 이엠시티 308호,010-7450-4855,/FindShop/Detail?shopId=055-0060,128.7065878,35.130552,경상남도 창원시 진해구 충장로657번길 28
경남,동양지압 시술원,경남 창원시 마산회원구 팔용로3,055)297-8917,/FindShop/Detail?shopId=055-0006,128.5849254,35.2304388,경상남도 창원시 마산회원구 팔용로 3
경남,두드림안마센터,경남 창원시 성산구 중앙동 98-3전원상가 2층,055-267-7555,/FindShop/Detail?shopId=055-0063,128.6766678,35.2224783,경상남도 창원시 성산구 용지로 74 전원상가
경남,라파지압안마원,경남 양산시 물금읍 가촌리 1269-17오즈시티 2층 209호,055-383-0499,/FindShop/Detail?shopId=055-0064,129.0027817,35.3171907,경상남도 양산시 물금읍 청운로 185 오즈시티
경남,라파지압원,경남 김해시 진영읍 여래로 27,055)346-2252,/FindShop/Detail?shopId=055-0035,128.7348017,35.3036957,경상남도 김해시 진영읍 여래로 27
경남,로뎀 지압원,경상남도 김해시 내외중앙로 44 (덕산베스트코아 703호),055)338-2212,/FindShop/Detail?shopId=055-0023,128.8668900,35.2338863,경상남도 김해시 내외중앙로 44
